# Constructed from biom file
#OTU ID	SK39	SK40	SK41	SK42	SK43	SK44	SK45	SK46	SK47	SK48	SK49	SK50	SK51	SK52	SK53	SK54	SK55	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	12.0	28.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	114.0	2569.0	931.0	2621.0	429.0	1042.0	1435.0	914.0	429.0	587.0	1120.0	233.0	508.0	18.0	29.0	504.0	162.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	1099.0	4110.0	17581.0	6926.0	5574.0	8574.0	6378.0	7145.0	4395.0	14886.0	3905.0	1238.0	872.0	223.0	70.0	8078.0	1133.0
k__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales	0.0	301.0	0.0	0.0	9.0	70.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	338.0	760.0	642.0	57.0	484.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	22171.0	1282.0	4683.0	1518.0	1628.0	1711.0	2293.0	1094.0	956.0	1015.0	5740.0	8963.0	13787.0	50146.0	15458.0	5496.0	7424.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	1739.0	3765.0	4578.0	3186.0	1184.0	5117.0	3607.0	2173.0	1294.0	3818.0	860.0	693.0	1704.0	77.0	389.0	2350.0	840.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales	4510.0	9108.0	11883.0	5538.0	3545.0	11962.0	7551.0	33964.0	14170.0	20074.0	11769.0	13173.0	11386.0	1448.0	1977.0	8258.0	2653.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	23.0	85.0	652.0	322.0	106.0	222.0	302.0	3.0	3.0	0.0	38.0	0.0	4.0	0.0	0.0	15.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	34.0	256.0	582.0	113.0	78.0	303.0	372.0	2100.0	297.0	1554.0	1301.0	79.0	180.0	8.0	16.0	184.0	32.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales	100.0	6275.0	2110.0	4804.0	708.0	1550.0	2219.0	842.0	2117.0	1030.0	1308.0	1030.0	634.0	332.0	909.0	574.0	143.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	52.0	0.0	51.0	6.0	12.0	24.0	103.0	34.0	51.0	55.0	24.0	45.0	39.0	363.0	24.0	4516.0	6362.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	1246.0	38186.0	10890.0	14953.0	5513.0	12436.0	9774.0	20486.0	24026.0	16100.0	18026.0	12222.0	9447.0	815.0	391.0	13744.0	4594.0
