# Constructed from biom file
#OTU ID	SK01	SK02	SK04	SK05	SK06	SK07	SK08	SK09	SK10	SK11	SK12	SK13	SK14	SK15	SK16	SK17	taxonomy
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Coriobacteriaceae_UCG-002;s__	779.0	625.0	750.0	225.0	178.0	22.0	64.0	0.0	81.0	47.0	39.0	205.0	0.0	24.0	5.0	8.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__	0.0	0.0	0.0	0.0	19.0	99.0	195.0	843.0	261.0	26.0	29.0	99.0	481.0	149.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus;s__	17.0	9.0	0.0	0.0	9.0	0.0	18.0	0.0	26.0	25.0	0.0	0.0	0.0	0.0	40.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	10014.0	6738.0	7253.0	5490.0	9093.0	3580.0	4277.0	6574.0	11244.0	790.0	217.0	718.0	164.0	480.0	21360.0	11708.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__acidifaciens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	527.0	598.0	50.0	579.0	3186.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	80.0	0.0	5.0	20.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__	1547.0	800.0	416.0	577.0	2615.0	742.0	1972.0	5325.0	3803.0	1527.0	801.0	1532.0	3268.0	1198.0	52.0	109.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	400.0	288.0	145.0	19.0	124.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__	716.0	618.0	483.0	23.0	0.0	0.0	0.0	0.0	0.0	418.0	733.0	392.0	108.0	185.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__distasonis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3721.0	3455.0	2033.0	447.0	3806.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__goldsteinii	0.0	0.0	0.0	0.0	3611.0	476.0	891.0	709.0	1798.0	737.0	773.0	1847.0	108.0	2316.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	31.0	279.0	460.0	121.0	97.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__	538.0	613.0	627.0	306.0	79.0	74.0	119.0	322.0	188.0	269.0	126.0	195.0	2215.0	709.0	403.0	98.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	799.0	32.0	50.0	109.0	0.0	63.0	533.0	62.0	92.0	1334.0	1250.0	532.0	1727.0	1710.0	4096.0	1657.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__reuteri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	78.0	48.0	172.0	120.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	8.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	23.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__parauberis	108.0	64.0	58.0	40.0	22.0	0.0	11.0	0.0	91.0	0.0	0.0	0.0	127.0	53.0	66.0	19.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Catabacter;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	30.0	29.0	29.0	10.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto_18;s__	0.0	0.0	0.0	0.0	38.0	62.0	51.0	107.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group;g__;s__	0.0	0.0	6.0	11.0	98.0	9.0	13.0	35.0	35.0	161.0	199.0	59.0	0.0	27.0	28.0	86.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__;s__	1014.0	390.0	0.0	366.0	0.0	10.0	10.0	8.0	22.0	33.0	4.0	127.0	57.0	75.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__	47.0	82.0	11.0	16.0	128.0	137.0	98.0	92.0	109.0	0.0	0.0	15.0	46.0	12.0	191.0	30.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__caccae	0.0	0.0	0.0	0.0	45.0	35.0	27.0	44.0	46.0	68.0	24.0	88.0	386.0	150.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__	277.0	884.0	505.0	337.0	416.0	326.0	207.0	403.0	454.0	801.0	681.0	1236.0	2681.0	1355.0	844.0	356.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__	34.0	0.0	0.0	0.0	34.0	37.0	39.0	26.0	18.0	70.0	0.0	205.0	0.0	13.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-004;s__	17.0	0.0	0.0	14.0	0.0	0.0	15.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-006;s__	0.0	0.0	0.0	0.0	0.0	28.0	36.0	16.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Robinsoniella;s__peoriensis	871.0	492.0	487.0	281.0	73.0	13.0	33.0	21.0	22.0	65.0	103.0	39.0	77.0	47.0	988.0	621.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__	268.0	54.0	44.0	45.0	77.0	9.0	23.0	31.0	20.0	0.0	5.0	0.0	0.0	0.0	68.0	35.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__colihominis	11.0	26.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Caproiciproducens;s__	136.0	40.0	0.0	63.0	66.0	64.0	88.0	63.0	111.0	0.0	12.0	9.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium_5;s__	107.0	15.0	59.0	16.0	14.0	80.0	97.0	19.0	48.0	5.0	0.0	0.0	0.0	2.0	5.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	2711.0	4124.0	2705.0	1715.0	528.0	694.0	595.0	739.0	1762.0	383.0	229.0	890.0	4594.0	1697.0	2434.0	1722.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__	4014.0	1964.0	0.0	436.0	1459.0	917.0	1223.0	30.0	1960.0	3436.0	3039.0	52.0	0.0	23.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__newyorkensis	0.0	0.0	0.0	0.0	4447.0	3315.0	7763.0	7610.0	9958.0	3129.0	2532.0	5225.0	13597.0	8611.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium;s__	455.0	352.0	0.0	268.0	83.0	101.0	404.0	97.0	499.0	184.0	349.0	9.0	11.0	148.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum;s__	0.0	0.0	0.0	0.0	0.0	0.0	68.0	100.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum;s__rodentium	0.0	0.0	0.0	0.0	353.0	593.0	955.0	1652.0	1246.0	209.0	88.0	218.0	41.0	129.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__;s__	157.0	0.0	83.0	10.0	0.0	0.0	0.0	0.0	0.0	134.0	284.0	174.0	3.0	226.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__	33.0	9.0	20.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	7.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	0.0	0.0	0.0	0.0	22.0	132.0	165.0	75.0	54.0	156.0	92.0	83.0	30.0	123.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Parasutterella;s__excrementihominis	835.0	445.0	679.0	201.0	292.0	72.0	220.0	205.0	291.0	444.0	677.0	258.0	135.0	537.0	1237.0	795.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__	29.0	8.0	53.0	12.0	0.0	0.0	0.0	0.0	0.0	22.0	55.0	46.0	28.0	37.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella;s__	0.0	0.0	0.0	0.0	21.0	16.0	9.0	30.0	48.0	92.0	229.0	232.0	1213.0	1433.0	9084.0	5348.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__muciniphila	11938.0	7801.0	6298.0	5099.0	8103.0	4927.0	11716.0	15207.0	16822.0	9140.0	6277.0	9053.0	8125.0	9482.0	16262.0	7102.0
