# Constructed from biom file
#OTU ID	WT1_R3TK43_d7_COLON	WT2_L1TK28_D7_COLON	WT3_L1TK41_d7_COLON	WT4_R1TK44_d7_COLON	KO1_R3L1TK43_d7_COLON	KO2_R1R3TK28_d7_COLON	KO3_L3TK40_d7_COLON	KO4_TK44L1_d7_COLON	WT1_R3TK43_d0_STOOL	WT1_R3TK43_d7_STOOL	WT2_L1TK28_d0_STOOL	WT2_L1TK28_D7_STOOL	WT3_L1TK41_d0_STOOL	WT3_L1TK41_d7_STOOL	WT4_R1TK44_d0_STOOL	WT4_R1TK44_d7_STOOL	KO1_R3L1TK43_d0_STOOL	KO1_R3L1TK43_d7_STOOL	KO2_R1R3TK28_d0_STOOL	KO2_R1R3TK28_d7_STOOL	KO3_L3TK40_d0_STOOL	KO3_L3TK40_d7_STOOL	KO4_TK44L1_d0_STOOL	KO4_TK44L1_d7_STOOL	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	263.0	502.0	30.0	595.0	7.0	0.0	3.0	29.0	662.0	1194.0	1462.0	902.0	2078.0	1353.0	16.0	952.0	302.0	722.0	1002.0	1678.0	648.0	81.0	8.0	257.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae	9.0	49.0	0.0	18.0	117.0	0.0	6.0	28.0	354.0	67.0	214.0	66.0	115.0	72.0	28.0	48.0	51.0	39.0	643.0	427.0	138.0	89.0	29.0	1253.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	285.0	108.0	214.0	414.0	25.0	93.0	0.0	0.0	650.0	455.0	798.0	426.0	449.0	661.0	1506.0	486.0	879.0	145.0	2146.0	581.0	595.0	95.0	267.0	150.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	2081.0	1484.0	630.0	671.0	41446.0	19984.0	24110.0	52806.0	2814.0	2304.0	1938.0	1644.0	2322.0	2016.0	1620.0	536.0	1522.0	2484.0	2158.0	4788.0	1029.0	12922.0	1595.0	15394.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	2628.0	3923.0	3451.0	941.0	1113.0	7276.0	3224.0	127.0	669.0	845.0	3208.0	3466.0	1436.0	1403.0	722.0	711.0	3832.0	338.0	2438.0	923.0	1127.0	2155.0	506.0	157.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	37812.0	26968.0	7883.0	22284.0	14024.0	11372.0	2033.0	2611.0	33704.0	36468.0	22836.0	27385.0	37524.0	23006.0	52592.0	28971.0	30493.0	1628.0	40986.0	31914.0	64638.0	31270.0	27987.0	33834.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	861.0	12.0	205.0	324.0	109.0	0.0	10.0	25.0	861.0	576.0	0.0	0.0	459.0	594.0	495.0	335.0	688.0	17.0	0.0	0.0	1159.0	461.0	468.0	227.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	4178.0	6094.0	3627.0	1980.0	10340.0	12397.0	3107.0	3141.0	1456.0	2763.0	3574.0	2571.0	3938.0	3677.0	2221.0	1898.0	2727.0	678.0	6037.0	2793.0	4113.0	6980.0	3256.0	4509.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	80.0	107.0	23.0	39.0	8524.0	2476.0	4406.0	4856.0	215.0	109.0	14.0	12.0	61.0	16.0	39.0	30.0	89.0	155.0	24.0	48.0	106.0	2308.0	11.0	2218.0
k__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae	3306.0	3327.0	4299.0	3931.0	26937.0	8774.0	54194.0	80427.0	151.0	224.0	131.0	73.0	175.0	78.0	99.0	484.0	992.0	4593.0	1155.0	366.0	1009.0	7448.0	85.0	2878.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.0	155.0	29.0	0.0	13.0	57.0	70.0	0.0	0.0	0.0	40.0	15.0	0.0	0.0	0.0	0.0	4.0	0.0	57.0	107.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	46.0	62.0	17.0	0.0	12319.0	17.0	6923.0	10804.0	0.0	5.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	444.0	0.0	0.0	0.0	31.0	0.0	75.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	22618.0	26460.0	3326.0	17960.0	126.0	2136.0	58.0	9440.0	2017.0	13139.0	35387.0	25830.0	37073.0	12472.0	43366.0	16783.0	24805.0	11426.0	42030.0	34002.0	28393.0	5210.0	11907.0	17230.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	8.0	0.0	0.0	10.0	0.0	0.0	0.0	20.0	0.0	40.0	17.0	38.0	0.0	19.0	33.0	25.0	5.0	99.0	0.0	42.0	5.0	23.0	0.0	23.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	0.0	0.0	0.0	20.0	5.0	13.0	0.0	0.0	32.0	16.0	3.0	10.0	18.0	11.0	51.0	9.0	22.0	0.0	21.0	19.0	10.0	19.0	18.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1	2802.0	1546.0	273.0	0.0	10.0	407.0	0.0	27.0	4061.0	2244.0	3234.0	872.0	3262.0	1247.0	0.0	0.0	2504.0	7287.0	4668.0	1045.0	529.0	496.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group	312.0	237.0	403.0	105.0	212.0	519.0	25.0	159.0	28.0	9.0	34.0	56.0	31.0	0.0	68.0	15.0	30.0	0.0	21.0	13.0	17.0	36.0	14.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII	147.0	98.0	204.0	280.0	30.0	215.0	993.0	32.0	89.0	31.0	168.0	124.0	35.0	16.0	222.0	26.0	141.0	4.0	364.0	68.0	45.0	206.0	149.0	174.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	27121.0	9211.0	26775.0	19632.0	2188.0	7735.0	10522.0	303.0	3817.0	2989.0	13390.0	12832.0	6025.0	1611.0	28984.0	5363.0	5295.0	80.0	22471.0	5808.0	9303.0	22738.0	19302.0	741.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	129.0	88.0	288.0	197.0	23.0	270.0	6.0	0.0	53.0	25.0	120.0	126.0	89.0	32.0	182.0	33.0	135.0	0.0	236.0	65.0	91.0	158.0	183.0	9.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	986.0	2563.0	857.0	1797.0	413.0	1420.0	65.0	2421.0	321.0	2286.0	2271.0	1670.0	557.0	3706.0	2357.0	249.0	0.0	5023.0	2801.0	5351.0	1690.0	610.0	837.0	5518.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	3674.0	4351.0	9103.0	6542.0	965.0	9182.0	4317.0	366.0	2611.0	679.0	6992.0	3251.0	1685.0	598.0	7994.0	1456.0	4003.0	42.0	9074.0	2041.0	1481.0	5538.0	3965.0	295.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae	33377.0	14701.0	5910.0	40503.0	21528.0	8732.0	2864.0	14684.0	46798.0	38281.0	20702.0	10832.0	54319.0	29934.0	9361.0	43774.0	16920.0	64833.0	31267.0	17953.0	36478.0	32441.0	1639.0	35054.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__	145.0	15.0	24.0	5.0	231.0	544.0	62.0	375.0	21.0	8.0	0.0	0.0	16.0	13.0	7.0	0.0	9.0	0.0	0.0	88.0	40.0	477.0	0.0	65.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	193.0	147.0	440.0	732.0	14.0	176.0	10.0	3.0	126.0	20.0	144.0	217.0	79.0	23.0	229.0	27.0	442.0	7.0	590.0	49.0	105.0	160.0	76.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae	897.0	855.0	74.0	71.0	10695.0	111.0	5297.0	3818.0	566.0	370.0	338.0	96.0	1844.0	509.0	147.0	244.0	122.0	36.0	304.0	2254.0	2719.0	9289.0	93.0	13407.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae	42.0	18.0	946.0	5127.0	5.0	0.0	0.0	7.0	252.0	44.0	0.0	0.0	39.0	17.0	811.0	300.0	394.0	0.0	0.0	0.0	76.0	0.0	86.0	26.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mollicutes_RF39;f__	6.0	90.0	558.0	29.0	0.0	0.0	0.0	0.0	191.0	0.0	68.0	4.0	378.0	634.0	249.0	0.0	163.0	0.0	162.0	0.0	85.0	0.0	26.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	8.0	11.0	5.0	0.0	5341.0	539.0	507.0	0.0	278.0	130.0	0.0	0.0	206.0	11.0	0.0	0.0	41.0	36.0	0.0	0.0	50.0	2587.0	0.0	0.0
