	pielou_e
SK22	0.606337601628302
SK23	0.591257111379515
SK24	0.5393720030223754
SK25	0.6472328009365722
SK26	0.5256312336343155
SK27	0.6234329187694673
SK28	0.5931415630514363
SK29	0.6313782855178005
SK30	0.6281325804079402
SK31	0.5729065065688577
SK32	0.7241611534823768
SK33	0.7167981130383304
SK34	0.7151046186530196
SK35	0.7139433544845185
SK36	0.6666070952596336
SK37	0.564126011066677
SK38	0.5454387932960236
