metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes	BD	1.06780015215807	0.0678923320733121	11	0	7.47031268256657e-08	1.64346879016465e-06
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Robinsoniella	BD	0.43848049646566	0.0377591929879434	11	0	1.01785275499569e-06	1.11963803049526e-05
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminiclostridium	BD	-0.486010810359468	0.0824166502724458	11	0	0.000229925583642523	0.00168612094671183
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia	BD	0.915990652431145	0.172680390061864	11	0	0.000490900429113389	0.00269995236012364
Diet	k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium	BD	-1.31035934595325	0.265136953023171	11	0	0.000799821174973974	0.00351921316988548
Diet	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__NA	BD	-0.391210542810553	0.0925372761064075	11	0	0.00221444900037165	0.00811964633469603
Diet	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__NA.g__NA	BD	-0.542519544634141	0.154532941890667	11	0	0.00661129432884319	0.0181810594043188
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Marvinbryantia	BD	-0.501302008533856	0.141585711369215	11	0	0.00630791228170976	0.0181810594043188
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella	BD	-0.63906574649938	0.205264223281351	11	0	0.0124507862313582	0.0304352552322089
Diet	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	BD	0.0466078372681838	0.0163165288690052	11	0	0.0188885044505323	0.0377770089010647
Diet	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Parasutterella	BD	0.217336728611318	0.0750954142195066	11	0	0.0177640492268281	0.0377770089010647
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__NA	BD	-0.912019592821301	0.341822592041144	11	0	0.0257020155820378	0.0471203619004027
Diet	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	BD	-0.286941425971878	0.155590981842788	11	0	0.0982527716060614	0.166273921179489
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium	BD	-0.380510725988538	0.216023543502312	11	0	0.112009303098962	0.176014619155512
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Family.XIII.g__NA	BD	-0.727534417515447	0.451679354662716	11	0	0.141698067782192	0.207823832747216
