# Constructed from biom file
#OTU ID	WT1_R3TK43_d0_STOOL	WT1_R3TK43_d7_STOOL	WT2_L1TK28_d0_STOOL	WT2_L1TK28_D7_STOOL	WT3_L1TK41_d0_STOOL	WT3_L1TK41_d7_STOOL	WT4_R1TK44_d0_STOOL	WT4_R1TK44_d7_STOOL	KO1_R3L1TK43_d0_STOOL	KO1_R3L1TK43_d7_STOOL	KO2_R1R3TK28_d0_STOOL	KO2_R1R3TK28_d7_STOOL	KO3_L3TK40_d0_STOOL	KO3_L3TK40_d7_STOOL	KO4_TK44L1_d0_STOOL	KO4_TK44L1_d7_STOOL	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	662.0	1194.0	1462.0	902.0	2078.0	1353.0	16.0	952.0	302.0	722.0	1002.0	1678.0	648.0	81.0	8.0	257.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae	354.0	67.0	214.0	66.0	115.0	72.0	28.0	48.0	51.0	39.0	643.0	427.0	138.0	89.0	29.0	1253.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriales_Incertae_Sedis	13.0	0.0	0.0	0.0	5.0	0.0	18.0	3.0	8.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	650.0	455.0	842.0	426.0	449.0	697.0	1621.0	498.0	912.0	145.0	2299.0	629.0	595.0	95.0	267.0	150.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	2814.0	2304.0	1938.0	1644.0	2322.0	2016.0	1620.0	536.0	1522.0	2484.0	2158.0	4901.0	1029.0	13094.0	1595.0	15613.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	669.0	845.0	3208.0	3466.0	1436.0	1403.0	722.0	711.0	3832.0	338.0	2438.0	923.0	1127.0	2155.0	506.0	157.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	34526.0	37305.0	23219.0	28396.0	39411.0	24246.0	52678.0	28971.0	30939.0	1628.0	42392.0	33741.0	66564.0	32030.0	27987.0	34067.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	861.0	576.0	12.0	25.0	459.0	594.0	495.0	335.0	688.0	17.0	41.0	466.0	1159.0	461.0	468.0	227.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	1456.0	2763.0	3574.0	2571.0	4006.0	3677.0	2221.0	1898.0	2727.0	678.0	6037.0	2903.0	4113.0	7225.0	3256.0	4509.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	215.0	109.0	14.0	12.0	61.0	16.0	39.0	30.0	89.0	155.0	24.0	48.0	106.0	2308.0	11.0	2218.0
k__Bacteria;p__Cyanobacteria;c__Melainabacteria;o__Gastranaerophilales;f__	16.0	5.0	0.0	0.0	0.0	9.0	51.0	55.0	20.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae	0.0	0.0	0.0	0.0	110.0	19.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae	151.0	224.0	131.0	73.0	175.0	78.0	99.0	484.0	992.0	4593.0	1155.0	366.0	1009.0	7448.0	85.0	2878.0
k__Bacteria;p__Firmicutes;c__;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Family_XI	0.0	0.0	35.0	4.0	0.0	0.0	47.0	0.0	0.0	31.0	5.0	0.0	0.0	0.0	7.0	24.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.0	0.0	40.0	15.0	17.0	0.0	0.0	0.0	4.0	0.0	57.0	107.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.0	5.0	0.0	8.0	0.0	34.0	17.0	0.0	0.0	790.0	11.0	0.0	0.0	31.0	0.0	75.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	2017.0	13179.0	35387.0	25882.0	37156.0	12517.0	43366.0	16783.0	24805.0	11426.0	42091.0	34088.0	28393.0	5210.0	11907.0	17230.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.0	40.0	17.0	38.0	0.0	19.0	33.0	25.0	5.0	99.0	0.0	42.0	5.0	23.0	0.0	23.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	32.0	16.0	7.0	10.0	18.0	11.0	59.0	9.0	30.0	0.0	21.0	19.0	10.0	19.0	18.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1	4061.0	2244.0	3320.0	1056.0	3262.0	1247.0	0.0	0.0	2579.0	7879.0	4785.0	1190.0	529.0	496.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group	28.0	9.0	232.0	211.0	31.0	0.0	106.0	15.0	104.0	0.0	209.0	26.0	17.0	40.0	43.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII	89.0	53.0	185.0	138.0	51.0	16.0	286.0	38.0	141.0	31.0	412.0	68.0	45.0	218.0	164.0	309.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	4266.0	3327.0	20416.0	15749.0	7559.0	1926.0	32074.0	5942.0	6443.0	94.0	28703.0	9476.0	10773.0	24534.0	22408.0	845.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	67.0	25.0	130.0	126.0	89.0	32.0	182.0	33.0	147.0	0.0	264.0	65.0	91.0	158.0	183.0	9.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	321.0	2286.0	2271.0	1670.0	557.0	3706.0	2357.0	249.0	0.0	5039.0	2801.0	5351.0	1808.0	610.0	837.0	5518.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	2863.0	749.0	7899.0	3555.0	2199.0	689.0	8983.0	1605.0	4463.0	42.0	10593.0	2178.0	1638.0	6376.0	4499.0	335.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae	46880.0	38316.0	21020.0	10855.0	58360.0	32089.0	9529.0	44034.0	16983.0	64833.0	31749.0	17986.0	36519.0	32638.0	1639.0	35153.0
k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae	0.0	0.0	5.0	0.0	0.0	0.0	6.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__	21.0	8.0	0.0	0.0	26.0	13.0	7.0	0.0	9.0	0.0	0.0	88.0	40.0	545.0	0.0	65.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	126.0	20.0	212.0	311.0	79.0	23.0	307.0	27.0	570.0	7.0	854.0	49.0	105.0	160.0	76.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae	627.0	370.0	338.0	96.0	1854.0	509.0	147.0	244.0	122.0	47.0	304.0	2326.0	3125.0	9679.0	93.0	13407.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae	252.0	44.0	0.0	0.0	39.0	17.0	811.0	300.0	394.0	0.0	0.0	0.0	76.0	0.0	86.0	26.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mollicutes_RF39;f__	222.0	0.0	108.0	61.0	461.0	896.0	249.0	29.0	187.0	0.0	262.0	0.0	85.0	0.0	194.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	278.0	130.0	0.0	0.0	206.0	11.0	0.0	0.0	41.0	36.0	0.0	0.0	50.0	2587.0	0.0	0.0
