	shannon
SK56	3.2920707528994
SK57	3.434058917424307
SK58	3.293022658364769
SK59	3.7673499493032794
SK60	3.3205733646855737
SK61	4.222519581570262
SK62	3.816294883574087
SK63	3.432392099424962
SK64	2.6762641218835417
SK65	3.665543303322633
SK66	4.736250752370392
SK67	3.9523124665253304
SK68	3.819192120663089
SK69	2.218854995855743
SK70	2.953211595137021
SK71	3.2749247840609996
SK72	2.5869885487205946
