	shannon
SK22	3.3102586738982573
SK23	2.901233959414801
SK24	2.8507979815666387
SK25	3.077519156163563
SK26	2.966587091485956
SK27	3.5538417717501005
SK28	3.4892400931721506
SK29	3.9081208176416413
SK30	3.4695292245012213
SK31	3.3417006412154975
SK32	4.377115417576712
SK33	4.348161285242345
SK34	4.035947628321338
SK35	4.069791054406435
SK36	3.9049716952481286
SK37	2.5518589620834176
SK38	2.357347244787545
