# Constructed from biom file
#OTU ID	S190905.5.1	S190905.5.2	S190905.5.3	S191002.3.1	S191002.3.2	S191002.3.3	S191003.4.0	S191002.4.1	S191002.4.2	S191002.4.3	S190905.3.0	S191003.5.0	S191003.5.1	S191003.5.2	S191002.5.3	S191030.3.0	S191030.3.1	S191030.3.2	S191030.3.3	S191030.4.0	S191030.4.1	S190905.3.1	S191030.4.2	S191030.4.3	S191030.5.0	S191030.5.1	S191030.5.2	S191030.5.3	S191126.3.0	S191126.3.1	S191126.3.2	S191126.3.3	S190905.3.2	S191126.4.0	S191126.4.1	S191126.4.2	S191126.5.0	S191126.5.1	S191126.5.2	S191126.5.3	S190905.3.3	S190905.4.0	S190905.4.1	S190905.4.2	S190905.4.3	S190905.5.0	taxonomy
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Coriobacteriaceae_UCG-002	610.0	955.0	824.0	610.0	773.0	684.0	456.0	353.0	697.0	0.0	802.0	752.0	692.0	824.0	726.0	567.0	817.0	675.0	581.0	814.0	674.0	621.0	611.0	654.0	555.0	784.0	497.0	632.0	810.0	519.0	888.0	626.0	681.0	667.0	467.0	761.0	588.0	710.0	789.0	774.0	670.0	568.0	610.0	640.0	719.0	675.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	388.0	380.0	170.0	2411.0	2568.0	2732.0	3689.0	2289.0	2417.0	2953.0	258.0	1786.0	2632.0	2057.0	2709.0	2790.0	1572.0	2656.0	2502.0	2167.0	2754.0	398.0	3416.0	2905.0	2422.0	1736.0	2303.0	2881.0	1480.0	707.0	2002.0	2516.0	625.0	4237.0	2950.0	3521.0	1460.0	1099.0	1755.0	1693.0	264.0	598.0	341.0	420.0	442.0	320.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__	689.0	1164.0	686.0	616.0	585.0	629.0	409.0	0.0	566.0	617.0	857.0	389.0	514.0	522.0	596.0	571.0	823.0	674.0	518.0	410.0	707.0	811.0	338.0	679.0	480.0	604.0	353.0	474.0	844.0	428.0	595.0	771.0	823.0	450.0	0.0	546.0	251.0	348.0	367.0	311.0	769.0	746.0	579.0	658.0	684.0	742.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	385.0	223.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	434.0	0.0	0.0	389.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	356.0	394.0	0.0	308.0	186.0	385.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	240.0	318.0	261.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	366.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	370.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	279.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	235.0	283.0	359.0	260.0	272.0	555.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	226.0	397.0	360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	480.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	192.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	295.0	222.0	369.0	130.0	134.0	335.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	0.0	0.0	0.0	0.0	0.0	272.0	254.0	528.0	400.0	359.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	324.0	301.0	0.0	214.0	300.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	115.0	126.0	276.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	260.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	250.0	201.0	304.0	268.0	311.0	296.0	262.0	297.0	0.0	0.0	0.0	0.0	380.0	0.0	217.0	347.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia	291.0	335.0	370.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	409.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	219.0	684.0	230.0	144.0	292.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus	0.0	0.0	0.0	0.0	0.0	178.0	325.0	82.0	0.0	0.0	0.0	0.0	269.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	137.0	215.0	274.0	301.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	278.0	0.0	0.0	235.0	0.0	25.0	0.0	0.0	0.0	0.0
