metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminiclostridium	BD	-1.11569523479152	0.113253814992732	11	0	4.05295676989943e-06	0.000101323919247486
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia	BD	1.68074572619251	0.240896264644953	11	0	6.48720172700855e-05	0.000810900215876068
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__NA	BD	-1.07480716575691	0.167524988815176	11	0	0.000122969591238462	0.00102474659365385
Diet	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__NA.g__NA	BD	-0.994012954359779	0.181835331925251	11	0	0.000397030789212839	0.00237114640438676
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella	BD	-0.84964228837994	0.159385786460152	11	0	0.000474229280877352	0.00237114640438676
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Marvinbryantia	BD	-0.428439634670295	0.0943322116845743	11	0	0.00140226173334928	0.00584275722228867
Diet	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	BD	1.34319801213402	0.350440429634561	11	0	0.00400996411574625	0.0143213004133794
Diet	k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Akkermansia	BD	-0.403992990375585	0.112332317936346	11	0	0.00578062664148513	0.018064458254641
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium	BD	0.820146016397005	0.242007883904376	11	0	0.00801277727842982	0.020680509316363
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Robinsoniella	BD	0.618270380943738	0.183526194490548	11	0	0.00827220372654521	0.020680509316363
Diet	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__NA	BD	-0.462034243638382	0.140395059982908	11	0	0.00936402000779797	0.0212818636540863
Diet	k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Allobaculum	BD	-0.525641163213748	0.162873146612438	11	0	0.0103673294138694	0.0215986029455612
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Family.XIII.g__NA	BD	-1.43380490893294	0.479005218939233	11	0	0.0151198364881427	0.0290766086310437
Diet	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	BD	-0.822402446401975	0.327383925641562	11	0	0.0331992880338758	0.0546098091879462
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus	BD	-0.524395304263515	0.21138856949443	11	0	0.0349502778802855	0.0546098091879462
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__NA	BD	-0.824248403616683	0.327612261093757	11	0	0.032988397939578	0.0546098091879462
Diet	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	BD	0.231307051926543	0.105469870205142	11	0	0.0559657697404792	0.0818824788021773
Diet	k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__NA	BD	0.373091930406493	0.172634496925721	11	0	0.0589553847375677	0.0818824788021773
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__NA.g__NA	BD	-0.236963882345304	0.135074157131728	11	0	0.113270170691079	0.141799210998056
Diet	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae.g__Thalassospira	BD	-0.919852371463772	0.524617817527681	11	0	0.113439368798445	0.141799210998056
Diet	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium	BD	-0.187502109481253	0.121768525881518	11	0	0.157988825816907	0.188081935496318
Diet	k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium	BD	-0.200850875224049	0.145285193008784	11	0	0.200168653297337	0.227464378746974
Diet	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Enterorhabdus	BD	0.233149693672807	0.182857009586904	11	0	0.234225500254155	0.254592935058864
Diet	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	BD	0.256612030715234	0.206627879218181	11	0	0.245659701880499	0.255895522792187
Diet	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Parasutterella	BD	-0.057817864049119	0.0805347376285552	11	0	0.491018194488267	0.491018194488267
