# Constructed from biom file
#OTU ID	SK22	SK23	SK24	SK25	SK26	SK27	SK28	SK29	SK30	SK31	SK32	SK33	SK34	SK35	SK36	SK37	SK38	taxonomy
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Coriobacteriaceae_UCG-002;s__	251.0	295.0	969.0	1071.0	415.0	201.0	27.0	78.0	0.0	55.0	90.0	59.0	186.0	0.0	27.0	3.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__	0.0	0.0	0.0	0.0	0.0	38.0	124.0	328.0	370.0	99.0	48.0	76.0	69.0	129.0	79.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus;s__	0.0	0.0	0.0	0.0	0.0	21.0	11.0	27.0	3.0	9.0	23.0	11.0	0.0	8.0	0.0	9.0	3.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	7981.0	10446.0	30602.0	12452.0	19109.0	15550.0	19376.0	13981.0	10728.0	17657.0	351.0	281.0	771.0	760.0	465.0	9047.0	14968.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__acidifaciens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	196.0	229.0	52.0	189.0	736.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220.0	31.0	0.0	0.0	28.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__	604.0	769.0	1264.0	730.0	1196.0	3531.0	3870.0	3580.0	2957.0	4207.0	922.0	784.0	798.0	1352.0	1125.0	0.0	129.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	597.0	491.0	225.0	58.0	446.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__	427.0	1124.0	329.0	632.0	7.0	0.0	0.0	0.0	0.0	0.0	592.0	715.0	271.0	21.0	163.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__distasonis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9526.0	8580.0	5205.0	9230.0	12768.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__goldsteinii	0.0	0.0	0.0	0.0	0.0	5827.0	2431.0	4037.0	1896.0	3906.0	2325.0	2903.0	4818.0	6262.0	9891.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	18.0	58.0	128.0	37.0	17.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__	229.0	458.0	2727.0	1001.0	1049.0	123.0	221.0	240.0	589.0	195.0	522.0	611.0	253.0	1516.0	894.0	901.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	80.0	10.0	877.0	62.0	252.0	10.0	70.0	485.0	78.0	68.0	2753.0	4862.0	513.0	696.0	733.0	3201.0	162.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__reuteri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	270.0	428.0	0.0	67.0	52.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__parauberis	31.0	45.0	109.0	80.0	61.0	36.0	18.0	21.0	0.0	33.0	0.0	29.0	0.0	26.0	21.0	25.0	21.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Catabacter;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	32.0	16.0	18.0	19.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto_18;s__	0.0	0.0	0.0	0.0	0.0	183.0	228.0	136.0	188.0	157.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	85.0	7.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
