# Constructed from biom file
#OTU ID	S191127.3.1.c	S191127.5.1.c	S191127.4.0.c	S191127.3.0.c	S191127.5.2.c	S191127.5.0.c	S191127.4.1.c	S191127.3.2.c	S191127.4.2.c	S191127.5.3.c	S191127.3.3.c	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0	233.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	4586.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	2153.0	3341.0	1829.0	2924.0	2981.0	1188.0	119.0	1344.0	329.0	2237.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	11717.0	19755.0	22347.0	23822.0	12835.0	17019.0	15931.0	11385.0	25453.0	13615.0	2135.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli	32.0	1263.0	790.0	0.0	132.0	75.0	384.0	422.0	150.0	95.0	15826.0
k__Bacteria;p__Firmicutes;c__Clostridia	5124.0	3995.0	3110.0	3024.0	5944.0	6931.0	1957.0	2812.0	1508.0	4617.0	1135.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia	3458.0	1400.0	5794.0	5469.0	1207.0	826.0	3854.0	2065.0	2303.0	747.0	859.0
k__Bacteria;p__Firmicutes;c__Negativicutes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	992.0	378.0	35.0	186.0	1530.0	641.0	195.0	465.0	566.0	212.0	1641.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	2021.0	1519.0	1406.0	1150.0	806.0	769.0	599.0	1168.0	1264.0	475.0	1845.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	11.0	33.0	435.0	0.0	0.0	19.0	115.0	0.0	122.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	3642.0	3860.0	1677.0	2976.0	5213.0	8628.0	748.0	2405.0	4114.0	3361.0	0.0
