# Constructed from biom file
#OTU ID	WT1_R3TK43_d7_COLON	WT2_L1TK28_D7_COLON	WT3_L1TK41_d7_COLON	WT4_R1TK44_d7_COLON	KO1_R3L1TK43_d7_COLON	KO2_R1R3TK28_d7_COLON	KO3_L3TK40_d7_COLON	KO4_TK44L1_d7_COLON	WT1_R3TK43_d0_STOOL	WT1_R3TK43_d7_STOOL	WT2_L1TK28_d0_STOOL	WT2_L1TK28_D7_STOOL	WT3_L1TK41_d0_STOOL	WT3_L1TK41_d7_STOOL	WT4_R1TK44_d0_STOOL	WT4_R1TK44_d7_STOOL	KO1_R3L1TK43_d0_STOOL	KO1_R3L1TK43_d7_STOOL	KO2_R1R3TK28_d0_STOOL	KO2_R1R3TK28_d7_STOOL	KO3_L3TK40_d0_STOOL	KO3_L3TK40_d7_STOOL	KO4_TK44L1_d0_STOOL	KO4_TK44L1_d7_STOOL	taxonomy
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	42.0	0.0	29.0	491.0	0.0	11.0	0.0	44.0	196.0	56.0	131.0	378.0	24.0	27.0	1591.0	28.0	60.0	0.0	100.0	23.0	590.0	26.0	362.0	5.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium	165.0	331.0	221.0	0.0	15869.0	8460.0	1738.0	6740.0	3509.0	656.0	350.0	404.0	836.0	699.0	26.0	5.0	76.0	822.0	484.0	1894.0	38.0	3208.0	26.0	923.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum	31704.0	12780.0	5100.0	37495.0	5638.0	25.0	1126.0	6523.0	40105.0	33723.0	15344.0	7012.0	53181.0	27887.0	714.0	41755.0	14508.0	60178.0	22507.0	14720.0	34786.0	25877.0	296.0	30701.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	1466.0	1590.0	560.0	2517.0	21.0	236.0	0.0	1377.0	2988.0	3846.0	4877.0	3038.0	278.0	1321.0	7030.0	1986.0	2276.0	3833.0	8176.0	1316.0	1064.0	3330.0	955.0	3425.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__	145.0	15.0	24.0	5.0	231.0	544.0	62.0	375.0	21.0	8.0	0.0	0.0	16.0	13.0	7.0	0.0	9.0	0.0	0.0	88.0	40.0	477.0	0.0	65.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila	37.0	12.0	160.0	65.0	14.0	81.0	10.0	3.0	0.0	8.0	25.0	17.0	3.0	4.0	77.0	8.0	41.0	0.0	16.0	0.0	0.0	153.0	76.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	156.0	135.0	280.0	667.0	0.0	95.0	0.0	0.0	126.0	12.0	119.0	200.0	76.0	19.0	152.0	19.0	401.0	7.0	574.0	49.0	105.0	7.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Parasutterella	897.0	855.0	74.0	71.0	10695.0	111.0	5297.0	3818.0	566.0	370.0	338.0	96.0	1844.0	509.0	147.0	244.0	122.0	36.0	304.0	2254.0	2719.0	9289.0	93.0	13407.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma	42.0	18.0	946.0	5127.0	5.0	0.0	0.0	7.0	252.0	44.0	0.0	0.0	39.0	17.0	811.0	300.0	394.0	0.0	0.0	0.0	76.0	0.0	86.0	26.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mollicutes_RF39;f__;g__	6.0	90.0	558.0	29.0	0.0	0.0	0.0	0.0	191.0	0.0	68.0	4.0	378.0	634.0	249.0	0.0	163.0	0.0	162.0	0.0	85.0	0.0	26.0	0.0
