	shannon
SK01	3.3897228776169066
SK02	3.1671321021964465
SK04	2.7544754832754816
SK05	2.8711144073427035
SK06	3.10775337301321
SK07	3.1797080945806893
SK08	3.0441350552542126
SK09	2.7859095621814456
SK10	3.0548392926857195
SK11	3.9480274936957325
SK12	4.088015277796038
SK13	3.494911869217798
SK14	3.422993584549975
SK15	3.801689784752509
SK16	2.6151542628173514
SK17	2.6496682814200443
