# Constructed from biom file
#OTU ID	SK22	SK23	SK24	SK25	SK26	SK27	SK28	SK29	SK30	SK31	SK32	SK33	SK34	SK35	SK36	SK37	SK38	taxonomy
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae	251.0	295.0	969.0	1071.0	415.0	239.0	151.0	406.0	370.0	154.0	138.0	135.0	255.0	129.0	106.0	3.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	0.0	0.0	0.0	0.0	0.0	21.0	11.0	27.0	3.0	9.0	23.0	11.0	0.0	8.0	0.0	9.0	3.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	7981.0	10446.0	30602.0	12452.0	19109.0	15550.0	19376.0	13981.0	10728.0	17657.0	547.0	510.0	823.0	949.0	1201.0	9047.0	14968.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220.0	31.0	0.0	0.0	28.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	604.0	769.0	1264.0	730.0	1196.0	3531.0	3870.0	3580.0	2957.0	4207.0	922.0	784.0	798.0	1352.0	1125.0	0.0	129.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	427.0	1124.0	329.0	632.0	7.0	0.0	0.0	0.0	0.0	0.0	1189.0	1206.0	496.0	79.0	609.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	0.0	0.0	0.0	0.0	0.0	5827.0	2431.0	4037.0	1896.0	3906.0	11851.0	11483.0	10023.0	15492.0	22659.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	18.0	58.0	128.0	37.0	17.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	229.0	458.0	2727.0	1001.0	1049.0	123.0	221.0	240.0	589.0	195.0	522.0	611.0	253.0	1516.0	894.0	901.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	80.0	10.0	877.0	62.0	252.0	10.0	70.0	485.0	78.0	68.0	3023.0	5290.0	513.0	763.0	785.0	3201.0	162.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	31.0	45.0	109.0	80.0	61.0	36.0	18.0	21.0	0.0	33.0	0.0	29.0	0.0	26.0	21.0	25.0	21.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	32.0	16.0	18.0	19.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1	0.0	0.0	0.0	0.0	0.0	183.0	228.0	136.0	188.0	157.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group	0.0	0.0	0.0	0.0	0.0	0.0	85.0	7.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII	395.0	256.0	535.0	0.0	645.0	29.0	59.0	97.0	23.0	81.0	145.0	51.0	154.0	99.0	214.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	695.0	1360.0	2145.0	2336.0	1856.0	3278.0	2695.0	3357.0	1440.0	1724.0	1968.0	2272.0	1863.0	3617.0	3610.0	1587.0	1642.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	271.0	159.0	714.0	487.0	931.0	1156.0	1060.0	1540.0	539.0	769.0	10.0	40.0	148.0	378.0	411.0	59.0	222.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae	3319.0	3201.0	9330.0	4798.0	5814.0	7339.0	13758.0	16283.0	7536.0	12357.0	10503.0	14979.0	6026.0	9170.0	13005.0	1043.0	3136.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__	366.0	7.0	365.0	574.0	120.0	0.0	0.0	0.0	0.0	7.0	92.0	96.0	73.0	19.0	241.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	316.0	140.0	417.0	316.0	302.0	1115.0	1408.0	1686.0	867.0	761.0	1875.0	2057.0	1061.0	742.0	1123.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae	625.0	834.0	2007.0	2066.0	1149.0	486.0	963.0	1017.0	897.0	637.0	751.0	1176.0	850.0	1704.0	1015.0	931.0	954.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	42.0	24.0	105.0	234.0	53.0	139.0	123.0	54.0	117.0	92.0	1066.0	3225.0	1468.0	8037.0	4533.0	18018.0	5136.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	1413.0	1241.0	7283.0	2109.0	5403.0	4906.0	6260.0	7342.0	4226.0	1947.0	2347.0	4451.0	1558.0	2687.0	2961.0	1032.0	531.0
