# Constructed from biom file
#OTU ID	SK01	SK02	SK04	SK05	SK06	SK07	SK08	SK09	SK10	SK11	SK12	SK13	SK14	SK15	SK16	SK17	taxonomy
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae	779.0	625.0	750.0	225.0	197.0	121.0	259.0	843.0	342.0	73.0	68.0	304.0	481.0	173.0	5.0	8.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	17.0	9.0	0.0	0.0	9.0	0.0	18.0	0.0	26.0	25.0	0.0	0.0	0.0	0.0	40.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	10014.0	6738.0	7253.0	5490.0	9093.0	3580.0	4277.0	6574.0	11244.0	1317.0	815.0	768.0	743.0	3666.0	21360.0	11708.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	80.0	0.0	5.0	20.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	1547.0	800.0	416.0	577.0	2615.0	742.0	1972.0	5325.0	3803.0	1527.0	801.0	1532.0	3268.0	1198.0	52.0	109.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	716.0	618.0	483.0	23.0	0.0	0.0	0.0	0.0	0.0	818.0	1021.0	537.0	127.0	309.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	0.0	0.0	0.0	0.0	3611.0	476.0	891.0	709.0	1798.0	4458.0	4228.0	3880.0	555.0	6122.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	31.0	279.0	460.0	121.0	97.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	538.0	613.0	627.0	306.0	79.0	74.0	119.0	322.0	188.0	269.0	126.0	195.0	2215.0	709.0	403.0	98.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	799.0	32.0	50.0	109.0	0.0	63.0	533.0	62.0	92.0	1421.0	1328.0	580.0	1899.0	1830.0	4096.0	1657.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	116.0	64.0	58.0	49.0	22.0	0.0	11.0	0.0	91.0	0.0	0.0	0.0	169.0	76.0	66.0	19.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	30.0	29.0	29.0	10.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1	0.0	0.0	0.0	0.0	38.0	62.0	51.0	107.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group	0.0	0.0	6.0	11.0	98.0	9.0	13.0	35.0	35.0	161.0	199.0	59.0	0.0	27.0	28.0	86.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII	1014.0	390.0	0.0	366.0	0.0	10.0	10.0	8.0	22.0	33.0	4.0	127.0	57.0	75.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	1246.0	1458.0	1003.0	648.0	696.0	576.0	455.0	618.0	728.0	1004.0	808.0	1583.0	3190.0	1577.0	2023.0	1007.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	522.0	135.0	115.0	124.0	157.0	153.0	208.0	113.0	179.0	5.0	17.0	9.0	0.0	26.0	73.0	35.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae	7180.0	6440.0	2705.0	2419.0	6870.0	5620.0	11008.0	10228.0	15513.0	7341.0	6237.0	6394.0	18243.0	10608.0	2434.0	1722.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__	157.0	0.0	83.0	10.0	0.0	0.0	0.0	0.0	0.0	134.0	284.0	174.0	3.0	226.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	33.0	9.0	20.0	6.0	22.0	132.0	165.0	75.0	54.0	156.0	99.0	83.0	30.0	130.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae	835.0	445.0	679.0	201.0	292.0	72.0	220.0	205.0	291.0	444.0	677.0	258.0	135.0	537.0	1237.0	795.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	29.0	8.0	53.0	12.0	21.0	16.0	9.0	30.0	48.0	114.0	284.0	278.0	1241.0	1470.0	9084.0	5348.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	11938.0	7801.0	6298.0	5099.0	8103.0	4927.0	11716.0	15207.0	16822.0	9140.0	6277.0	9053.0	8125.0	9482.0	16262.0	7102.0
